Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,N+,hmF2,foF2,VTEC,sismo
2022-09-22,18:35,18.53368,237.3,3.7,16.0,27.89,1574266,990,10,306.4,11.286,9.5,1.0
2022-09-22,18:45,18.53368,237.3,3.9,15.0,28.55,1608774,990,10,309.5,11.433,8.5,1.0
2022-09-22,19:00,18.53368,237.3,3.5,13.0,29.15,1638434,990,10,312.5,11.571,8.1,1.0
2022-09-22,19:20,18.53368,237.3,3.9,4.0,29.7,1663108,990,10,315.4,11.699,9.4,1.0
2022-09-22,19:25,18.53368,237.3,3.5,14.0,30.2,1683061,990,10,318.1,11.816,9.1,1.0
2022-09-22,19:35,18.53368,237.3,3.9,13.0,30.64,1698895,990,10,320.7,11.922,8.7,1.0
2022-09-22,19:45,18.53368,237.3,3.7,10.0,31.03,1711447,990,10,323.0,12.017,33.3,1.0
2022-09-22,20:00,18.53368,237.3,3.5,14.0,31.37,1721675,990,10,325.0,12.101,31.2,1.0
2022-09-22,20:20,18.53368,237.3,3.4,10.0,31.67,1730541,990,10,326.8,12.176,29.5,1.0
2022-09-22,20:25,18.53368,237.3,3.8,10.0,31.94,1738929,990,10,328.2,12.243,26.2,1.0
2022-09-22,20:35,18.53368,237.3,3.6,5.0,32.17,1747578,990,10,329.2,12.302,23.2,1.0
2022-09-22,20:45,18.53368,237.3,3.4,10.0,32.37,1757035,990,10,329.8,12.354,20.8,1.0
2022-09-22,21:00,18.53368,237.3,3.7,5.0,32.53,1767664,989,11,330.0,12.4,17.8,1.0
2022-09-22,21:20,18.53368,237.3,3.8,12.0,32.67,1779615,989,11,329.8,12.438,15.5,1.0
2022-09-22,21:25,18.53368,237.3,3.7,7.0,32.77,1792814,989,11,329.2,12.47,14.8,1.0
2022-09-22,21:35,18.53368,237.3,3.6,8.0,32.84,1806935,988,11,328.1,12.492,13.9,1.0
2022-09-22,21:45,18.53368,237.3,3.5,10.0,32.88,1821385,988,12,326.7,12.505,14.0,1.0
2022-09-22,22:00,18.53368,237.3,3.9,10.0,32.88,1835258,988,12,324.9,12.505,11.5,1.0
2022-09-22,22:20,18.53368,237.3,3.7,15.0,32.84,1847356,987,12,322.7,12.492,10.2,1.0
2022-09-22,22:25,18.53368,237.3,3.4,5.0,32.74,1856212,987,13,320.2,12.464,10.2,1.0
2022-09-22,22.35,18.53368,237.3,3.6,5.0,32.55,1860176,987,13,317.4,12.419,27.2,1.0
2022-09-22,22:45,18.53368,237.3,3.4,14.0,32.33,1857565,986,13,314.4,12.355,28.1,1.0
2022-09-22,23:00,18.53368,237.3,3.8,5.0,32.05,1846854,986,14,311.1,12.272,27.3,1.0
2022-09-22,23:20,18.53368,237.3,3.4,14.0,31.68,1826919,986,14,307.7,12.17,29.1,1.0
2022-09-22,23:25,18.53368,237.3,4.0,15.0,31.23,1797255,986,14,304.3,12.048,29.7,1.0
2022-09-22,23:25,18.53368,237.3,3.4,15.0,30.69,1758170,985,14,300.7,11.908,30.0,1.0
2022-09-22,23:45,18.53368,237.3,3.6,14.0,30.07,1710779,985,15,297.2,11.75,32.7,1.0
2022-09-22,00:00,18.53368,237.3,3.5,9.0,29.38,1656246,985,15,293.8,11.575,34.3,1.0
2023-05-01,01:00,37.5402,137.3053,0.0,0.0,16.91,246239,974,20,279.5,10.754,0.0,0.0
2023-05-01,01:20,37.5402,137.3053,0.0,0.0,16.93,254747,974,20,282.2,10.837,34.8,0.0
2023-05-01,01:30,37.5402,137.3053,0.0,0.0,16.92,263843,974,20,285.0,10.925,34.9,0.0
2023-05-01,01:45,37.5402,137.3053,0.0,0.0,16.89,273353,974,21,287.8,11.015,35.7,0.0
2023-05-01,02:00,37.5402,137.3053,0.0,0.0,16.83,283049,974,21,290.4,11.107,36.0,0.0
2023-05-01,02:20,37.5402,137.3053,0.0,0.0,16.74,292673,974,21,292.9,11.196,36.9,0.0
2023-05-01,02:30,37.5402,137.3053,0.0,0.0,16.62,301931,974,22,295.2,11.28,37.8,0.0
2023-05-01,02:45,37.5402,137.3053,0.0,0.0,16.47,310533,973,22,297.3,11.356,38.5,0.0
2023-05-01,3:00,37.5402,137.3053,0.0,0.0,16.36,318201,973,23,299.1,11.422,39.1,0.0
2023-05-01,3:20,37.5402,137.3053,0.0,0.0,16.16,324690,973,23,300.6,11.476,40.3,0.0
2023-05-01,3:30,37.5402,137.3053,0.0,0.0,15.93,329820,972,24,301.7,11.519,41.3,0.0
2023-05-01,3:45,37.5402,137.3053,0.0,0.0,15.71,333476,971,25,302.5,11.548,41.5,0.0
2023-05-01,04:00,37.5402,137.3053,0.0,0.0,15.49,335614,971,26,303.0,11.566,42.7,0.0
2023-05-01,04:20,37.5402,137.3053,0.0,0.0,15.31,336263,970,26,303.1,11.572,43.5,0.0
2023-05-01,4:30,37.5402,137.3053,0.0,0.0,15.15,335520,969,27,302.9,11.569,43.2,0.0
2023-05-01,04:45,37.5402,137.3053,0.0,0.0,15.03,333526,969,28,302.4,11.558,42.8,0.0
2023-05-01,5:00,37.5402,137.3053,0.0,0.0,14.96,330459,968,28,301.6,11.539,42.8,0.0
2023-05-01,5:20,37.5402,137.3053,0.0,0.0,14.92,326507,967,29,300.6,11.515,42.6,0.0
2023-05-01,5:30,37.5402,137.3053,0.0,0.0,14.79,321867,967,30,299.4,11.485,43.6,0.0
2023-05-01,5:45,37.5402,137.3053,0.0,0.0,14.77,316718,966,30,298.1,11.45,42.5,0.0
2023-05-01,06:00,37.5402,137.3053,0.0,0.0,14.74,311221,966,31,296.7,11.41,42.5,0.0
2023-05-01,06:20,37.5402,137.3053,0.0,0.0,14.71,305516,965,31,295.3,11.364,41.9,0.0
2023-05-01,06:30,37.5402,137.3053,0.0,0.0,14.64,299722,965,31,293.9,11.31,43.2,0.0
2023-05-01,06:45,37.5402,137.3053,0.0,0.0,14.52,293933,964,32,292.6,11.247,42.8,0.0
2023-05-01,07:00,37.5402,137.3053,0.0,0.0,14.34,288234,964,32,291.4,11.174,40.8,0.0
2023-05-01,07:20,37.5402,137.3053,0.0,0.0,14.09,282691,964,32,290.4,11.09,40.7,0.0
2023-05-01,07:30,37.5402,137.3053,0.0,0.0,13.75,277371,964,32,289.6,10.993,41.3,0.0
2023-05-01,07:45,37.5402,137.3053,0.0,0.0,13.33,272331,964,32,289.1,10.884,41.5,0.0
2023-05-01,08:00,37.5402,137.3053,0.0,0.0,12.82,267641,964,32,288.9,10.762,40.8,0.0
2023-05-01,08:20,37.5402,137.3053,3.5,14.0,12.24,263368,964,32,289.0,10.629,40.2,1.0
2023-05-01,08:30,37.5402,137.3053,3.7,5.0,11.58,259589,964,32,289.5,10.487,39.5,1.0
2023-05-01,08:45,37.5402,137.3053,3.6,3.0,10.87,256389,964,31,290.3,10.339,39.3,1.0
2023-05-01,09:00,37.5402,137.3053,0.0,0.0,10.12,253855,964,31,291.5,10.188,40.4,0.0
2023-05-01,09:20,37.5402,137.3053,0.0,0.0,9.33,252085,964,31,293.1,10.037,41.1,0.0
2023-05-01,09:30,37.5402,137.3053,3.5,18.0,8.55,251175,964,31,294.9,9.889,39.9,1.0
2023-05-01,09:45,37.5402,137.3053,4.1,11.0,7.79,251218,963,31,297.2,9.75,41.2,1.0
2023-05-01,10:00,37.5402,137.3053,0.0,0.0,7.09,252299,963,30,299.7,9.621,40.9,0.0
2023-05-01,10:20,37.5402,137.3053,0.0,0.0,6.41,254484,962,30,302.5,9.505,41.1,0.0
2023-05-01,10:30,37.5402,137.3053,0.0,0.0,5.8,257815,962,31,305.6,9.404,41.4,0.0
2023-05-01,10:45,37.5402,137.3053,3.6,4.0,5.27,262297,961,31,308.9,9.317,42.0,1.0
2023-05-01,11:00,37.5402,137.3053,3.6,16.0,4.81,267890,960,31,312.3,9.245,42.0,1.0
2023-05-01,11:20,37.5402,137.3053,3.4,59.0,4.4,274501,959,32,315.9,9.186,40.2,1.0
2023-05-01,11:30,37.5402,137.3053,3.6,16.0,4.04,281985,957,32,319.6,9.138,39.5,1.0
2023-05-01,11:45,37.5402,137.3053,0.0,0.0,3.72,290137,956,33,323.3,9.097,38.5,0.0
2023-05-01,12:00,37.5402,137.3053,3.5,17.0,3.43,298710,954,34,327.0,9.061,37.8,1.0
2023-05-01,12:20,37.5402,137.3053,3.3,9.0,3.17,307421,953,34,330.6,9.027,37.2,1.0
2023-05-01,12:30,37.5402,137.3053,3.4,14.0,2.93,315971,951,35,334.2,8.993,36.8,1.0
2023-05-01,12:45,37.5402,137.3053,3.5,12.0,2.7,324063,950,36,337.6,8.955,36.8,1.0
2023-05-01,13:00,37.5402,137.3053,3.5,10.0,2.5,331427,949,36,340.9,8.912,35.6,1.0
2023-05-01,13:20,37.5402,137.3053,3.4,12.0,2.3,337829,948,36,344.0,8.863,34.8,1.0
2023-05-01,13:30,37.5402,137.3053,3.6,18.0,2.12,343082,947,36,346.8,8.808,34.7,1.0
2023-05-01,13:45,37.5402,137.3053,3.4,18.0,1.96,347053,947,35,349.3,8.748,33.5,1.0
2023-05-01,14:00,37.5402,137.3053,3.4,7.0,1.8,349654,946,35,351.5,8.682,30.8,1.0
2023-05-01,14:20,37.5402,137.3053,6.9,12.0,1.66,350830,946,34,353.4,8.612,31.0,1.0
2023-05-01,14:30,37.5402,137.3053,3.5,16.0,1.54,350553,945,33,354.9,8.537,29.3,1.0
2023-05-01,14:45,37.5402,137.3053,3.6,16.0,1.43,348806,945,32,356.1,8.459,28.7,1.0
2023-05-01,15:00,37.5402,137.3053,3.8,19.0,1.33,345235,945,31,356.8,8.377,28.6,1.0
2023-05-01,15:20,37.5402,137.3053,3.8,9.0,1.26,340049,945,30,357.2,8.291,27.3,1.0
2023-05-01,15:30,37.5402,137.3053,3.6,16.0,1.2,333327,944,29,357.1,8.199,26.0,1.0
2023-05-01,15:45,37.5402,137.3053,3.9,16.0,1.16,325067,944,29,356.6,8.102,25.9,1.0
2023-05-01,16:00,37.5402,137.3053,3.6,13.0,1.15,315307,944,28,355.7,7.997,26.4,1.0
2023-05-01,16:20,37.5402,137.3053,3.9,12.0,1.15,304139,944,28,354.4,7.884,25.8,1.0
2023-05-01,16:30,37.5402,137.3053,3.6,16.0,1.18,291740,944,28,352.6,7.764,24.3,1.0
2023-05-01,16:45,37.5402,137.3053,0.0,0.0,1.24,278366,944,28,350.4,7.636,23.6,0.0
2023-05-01,17:00,37.5402,137.3053,0.0,0.0,1.32,264352,944,28,347.9,7.505,23.2,0.0
2023-05-01,17:20,37.5402,137.3053,0.0,0.0,1.43,250098,945,28,344.9,7.372,22.9,0.0
2023-05-01,17:30,37.5402,137.3053,0.0,0.0,1.57,236040,946,28,341.6,7.244,23.4,0.0
2023-05-01,17:45,37.5402,137.3053,0.0,0.0,1.74,222611,946,27,338.0,7.125,24.2,0.0
2023-05-01,18:00,37.5402,137.3053,0.0,0.0,1.94,210214,948,27,334.0,7.023,23.6,0.0
2023-05-01,18:20,37.5402,137.3053,0.0,0.0,2.18,199188,949,27,329.8,6.943,23.9,0.0
2023-05-01,18:30,37.5402,137.3053,0.0,0.0,2.46,189784,950,26,325.4,6.895,22.7,0.0
2023-05-01,18:45,37.5402,137.3053,0.0,0.0,2.78,182159,952,26,320.8,6.882,22.6,0.0
2023-05-01,19:00,37.5402,137.3053,0.0,0.0,3.15,176368,954,25,316.1,6.91,21.7,0.0
2023-05-01,19:20,37.5402,137.3053,0.0,0.0,3.59,172378,956,24,311.3,6.981,20.6,0.0
2023-05-01,19:30,37.5402,137.3053,0.0,0.0,4.11,170075,957,24,306.6,7.097,20.0,0.0
2023-05-01,19:45,37.5402,137.3053,0.0,0.0,4.71,169278,959,23,301.8,7.256,19.6,0.0
2023-05-01,20:00,37.5402,137.3053,0.0,0.0,5.38,169760,961,22,297.1,7.454,18.9,0.0
2023-05-01,20:20,37.5402,137.3053,0.0,0.0,6.11,171271,963,22,292.6,7.685,19.5,0.0
2023-05-01,20:30,37.5402,137.3053,0.0,0.0,6.91,173551,964,21,288.3,7.941,20.7,0.0
2023-05-01,20:45,37.5402,137.3053,0.0,0.0,7.78,176353,966,21,284.3,8.215,21.9,0.0
2023-05-01,21:00,37.5402,137.3053,0.0,0.0,8.68,179458,967,21,280.5,8.495,23.5,0.0
2023-05-01,21:20,37.5402,137.3053,0.0,0.0,9.61,182691,968,21,277.1,8.774,25.4,0.0
2023-05-01,21:30,37.5402,137.3053,0.0,0.0,10.55,185919,968,20,274.2,9.042,26.6,0.0
2023-05-01,21:45,37.5402,137.3053,0.0,0.0,11.47,189066,969,20,271.6,9.293,29.0,0.0
2023-05-01,22:00,37.5402,137.3053,0.0,0.0,12.35,192099,970,20,269.5,9.521,30.5,0.0
2023-05-01,22:20,37.5402,137.3053,0.0,0.0,13.17,195029,970,20,268.0,9.722,31.4,0.0
2023-05-01,22:30,37.5402,137.3053,0.0,0.0,13.92,197908,971,20,266.9,9.895,32.2,0.0
2023-05-01,22:45,37.5402,137.3053,0.0,0.0,14.58,200814,971,20,266.3,10.04,32.9,0.0
2023-05-01,23:00,37.5402,137.3053,0.0,0.0,15.14,203851,972,20,266.1,10.16,32.7,0.0
2023-05-01,23:20,37.5402,137.3053,0.0,0.0,15.6,207139,972,20,266.5,10.26,31.9,0.0
2023-05-01,23:30,37.5402,137.3053,0.0,0.0,15.98,210801,972,20,267.3,10.342,31.2,0.0
2023-05-01,23:45,37.5402,137.3053,3.5,14.0,16.27,214958,973,20,268.6,10.414,31.5,1.0
2023-05-01,00:00,37.5402,137.3053,3.7,5.0,16.35,219722,973,20,270.2,10.479,32.3,1.0
2023-05-02,01:00,37.5402,137.3053,3.6,3.0,16.64,246307,974,20,280.5,10.688,30.6,1.0
2023-05-02,01:20,37.5402,137.3053,0.0,0.0,16.66,254750,974,20,283.2,10.77,29.9,0.0
2023-05-02,01:30,37.5402,137.3053,0.0,0.0,16.66,263761,974,20,285.9,10.858,29.7,0.0
2023-05-02,01:45,37.5402,137.3053,3.5,18.0,16.64,273155,974,21,288.6,10.95,39.2,1.0
2023-05-02,02:00,37.5402,137.3053,4.1,11.0,16.59,282716,974,21,291.2,11.042,39.6,1.0
2023-05-02,02:20,37.5402,137.3053,0.0,0.0,16.51,292176,974,21,293.6,11.131,39.9,0.0
2023-05-02,02:30,37.5402,137.3053,0.0,0.0,16.4,301256,974,22,295.9,11.216,40.6,0.0
2023-05-02,02:45,37.5402,137.3053,0.0,0.0,16.27,309665,973,22,297.8,11.293,41.5,0.0
2023-05-02,3:00,37.5402,137.3053,3.6,4.0,16.17,317140,973,23,299.6,11.359,42.4,1.0
2023-05-02,3:20,37.5402,137.3053,3.6,16.0,15.97,323449,972,24,301.0,11.415,43.9,1.0
2023-05-02,3:30,37.5402,137.3053,3.4,59.0,15.75,328419,972,24,302.1,11.458,44.7,1.0
2023-05-02,3:45,37.5402,137.3053,3.6,16.0,15.54,331939,971,25,302.8,11.488,45.5,1.0
2023-05-02,04:00,37.5402,137.3053,0.0,0.0,15.34,333979,971,26,303.2,11.507,46.2,0.0
2023-05-02,04:20,37.5402,137.3053,3.5,17.0,15.16,334570,970,26,303.3,11.515,46.3,1.0
2023-05-02,4:30,37.5402,137.3053,3.3,9.0,15.01,333811,969,27,303.1,11.513,46.9,1.0
2023-05-02,04:45,37.5402,137.3053,3.4,14.0,14.9,331838,969,28,302.6,11.502,47.6,1.0
2023-05-02,5:00,37.5402,137.3053,3.5,12.0,14.83,328825,968,28,301.8,11.485,48.0,1.0
2023-05-02,5:20,37.5402,137.3053,3.5,10.0,14.78,324955,967,29,300.8,11.461,47.8,1.0
2023-05-02,5:30,37.5402,137.3053,3.4,12.0,14.66,320416,967,30,299.6,11.432,47.6,1.0
2023-05-02,5:45,37.5402,137.3053,3.6,18.0,14.64,315383,966,30,298.4,11.398,47.3,1.0
2023-05-02,06:00,37.5402,137.3053,3.4,18.0,14.61,310011,966,31,297.0,11.358,47.1,1.0
2023-05-02,06:20,37.5402,137.3053,3.4,7.0,14.57,304441,965,31,295.6,11.312,48.1,1.0
2023-05-02,06:30,37.5402,137.3053,6.9,12.0,14.5,298781,965,31,294.2,11.259,47.1,1.0
2023-05-02,06:45,37.5402,137.3053,3.5,16.0,14.38,293132,964,32,293.0,11.197,46.0,1.0
2023-05-02,07:00,37.5402,137.3053,3.6,16.0,14.2,287569,964,32,291.8,11.125,45.2,1.0
2023-05-02,07:20,37.5402,137.3053,3.8,19.0,13.95,282165,964,32,290.8,11.042,46.1,1.0
2023-05-02,07:30,37.5402,137.3053,3.8,9.0,13.61,276978,964,32,290.1,10.947,46.8,1.0
2023-05-02,07:45,37.5402,137.3053,3.6,16.0,13.2,272071,964,32,289.6,10.84,43.9,1.0
2023-05-02,08:00,37.5402,137.3053,3.9,16.0,12.7,267513,964,32,289.4,10.721,44.2,1.0
2023-05-02,08:20,37.5402,137.3053,3.6,13.0,12.13,263362,964,32,289.6,10.592,43.5,1.0
2023-05-02,08:30,37.5402,137.3053,3.9,12.0,11.48,259699,964,31,290.0,10.454,43.0,1.0
2023-05-02,08:45,37.5402,137.3053,3.6,16.0,10.78,256605,964,31,290.8,10.31,42.3,1.0
2023-05-02,09:00,37.5402,137.3053,0.0,0.0,10.04,254166,964,31,292.0,10.163,42.3,0.0
2023-05-02,09:20,37.5402,137.3053,0.0,0.0,9.27,252479,964,31,293.5,10.016,43.9,0.0
2023-05-02,09:30,37.5402,137.3053,0.0,0.0,8.5,251635,964,31,295.4,9.873,44.2,0.0
2023-05-02,09:45,37.5402,137.3053,0.0,0.0,7.75,251732,963,30,297.6,9.738,44.5,0.0
2023-05-02,10:00,37.5402,137.3053,0.0,0.0,7.05,252850,963,30,300.1,9.613,44.3,0.0
2023-05-02,10:20,37.5402,137.3053,0.0,0.0,6.37,255060,963,30,302.9,9.5,43.6,0.0
2023-05-02,10:30,37.5402,137.3053,0.0,0.0,5.77,258405,962,30,305.9,9.401,44.9,0.0
2023-05-02,10:45,37.5402,137.3053,0.0,0.0,5.15,262894,961,31,309.1,9.317,45.3,0.0
2023-05-02,11:00,37.5402,137.3053,0.0,0.0,4.79,268493,960,31,312.6,9.247,45.0,0.0
2023-05-02,11:20,37.5402,137.3053,0.0,0.0,4.39,275117,959,32,316.1,9.19,44.8,0.0
2023-05-02,11:30,37.5402,137.3053,0.0,0.0,4.03,282624,957,32,319.7,9.143,45.5,0.0
2023-05-02,11:45,37.5402,137.3053,0.0,0.0,3.71,290819,956,33,323.4,9.104,46.1,0.0
2023-05-02,12:00,37.5402,137.3053,0.0,0.0,3.43,299459,954,34,327.1,9.07,45.3,0.0
2023-05-02,12:20,37.5402,137.3053,0.0,0.0,3.17,308265,953,34,330.7,9.038,44.7,0.0
2023-05-02,12:30,37.5402,137.3053,0.0,0.0,2.93,316938,952,35,334.3,9.005,43.3,0.0
2023-05-02,12:45,37.5402,137.3053,0.0,0.0,2.7,325183,950,36,337.7,8.97,42.0,0.0
2023-05-02,13:00,37.5402,137.3053,0.0,0.0,2.5,332721,949,36,341.0,8.929,40.4,0.0
2023-05-02,13:20,37.5402,137.3053,0.0,0.0,2.3,339310,948,36,344.0,8.882,38.6,0.0
2023-05-02,13:30,37.5402,137.3053,3.5,14.0,2.12,344758,947,36,346.9,8.829,36.7,1.0
2023-05-02,13:45,37.5402,137.3053,3.7,5.0,1.96,348918,947,35,349.4,8.771,34.3,1.0
2023-05-02,14:00,37.5402,137.3053,3.6,3.0,1.81,351690,946,35,351.6,8.706,32.6,1.0
2023-05-02,14:20,37.5402,137.3053,0.0,0.0,1.67,353015,946,34,353.5,8.637,31.1,0.0
2023-05-02,14:30,37.5402,137.3053,0.0,0.0,1.54,352853,946,33,355.1,8.564,32.1,0.0
2023-05-02,14:45,37.5402,137.3053,3.5,18.0,1.43,351187,945,32,356.2,8.486,26.7,1.0
2023-05-02,15:00,37.5402,137.3053,4.1,11.0,1.34,347645,945,31,357.0,8.405,27.5,1.0
2023-05-02,15:20,37.5402,137.3053,0.0,0.0,1.26,342454,945,30,357.3,8.319,26.7,0.0
2023-05-02,15:30,37.5402,137.3053,0.0,0.0,1.2,335691,945,29,357.2,8.228,26.3,0.0
2023-05-02,15:45,37.5402,137.3053,0.0,0.0,1.17,327363,944,29,356.7,8.131,26.6,0.0
2023-05-02,16:00,37.5402,137.3053,3.6,4.0,1.15,317509,944,28,355.8,8.026,26.5,1.0
2023-05-02,16:20,37.5402,137.3053,3.6,16.0,1.16,306231,944,28,354.4,7.914,25.5,1.0
2023-05-02,16:30,37.5402,137.3053,3.4,59.0,1.19,293709,944,28,352.6,7.794,25.9,1.0
2023-05-02,16:45,37.5402,137.3053,3.6,16.0,1.25,280206,944,28,350.4,7.668,25.4,1.0
2023-05-02,17:00,37.5402,137.3053,0.0,0.0,1.33,266061,945,28,347.8,7.537,25.7,0.0
2023-05-02,17:20,37.5402,137.3053,3.5,17.0,1.45,251678,945,28,344.8,7.405,25.1,1.0
2023-05-02,17:30,37.5402,137.3053,3.3,9.0,1.59,237494,946,28,341.4,7.277,25.9,1.0
2023-05-02,17:45,37.5402,137.3053,3.4,14.0,1.77,223947,947,27,337.7,7.159,24.9,1.0
2023-05-02,18:00,37.5402,137.3053,3.5,12.0,1.98,211439,948,27,333.8,7.057,25.1,1.0
2023-05-02,18:20,37.5402,137.3053,3.5,10.0,2.22,200308,949,27,329.5,6.978,25.5,1.0
2023-05-02,18:30,37.5402,137.3053,3.4,12.0,2.5,190802,951,26,325.1,6.929,26.2,1.0
2023-05-02,18:45,37.5402,137.3053,3.6,18.0,2.82,183081,952,26,320.5,6.915,25.4,1.0
2023-05-02,19:00,37.5402,137.3053,3.4,18.0,3.21,177197,954,25,315.8,6.942,24.6,1.0
2023-05-02,19:20,37.5402,137.3053,3.4,7.0,3.65,173116,956,24,311.0,7.012,23.5,1.0
2023-05-02,19:30,37.5402,137.3053,6.9,12.0,4.17,170723,958,24,306.2,7.126,23.7,1.0
2023-05-02,19:45,37.5402,137.3053,3.5,16.0,4.77,169838,960,23,301.5,7.283,23.7,1.0
2023-05-02,20:00,37.5402,137.3053,3.6,16.0,5.44,170239,961,22,296.8,7.477,21.0,1.0
2023-05-02,20:20,37.5402,137.3053,3.8,19.0,6.16,171674,963,22,292.4,7.705,21.0,1.0
2023-05-02,20:30,37.5402,137.3053,3.8,9.0,6.96,173885,964,21,288.1,7.957,20.0,1.0
2023-05-02,20:45,37.5402,137.3053,3.6,16.0,7.81,176627,966,21,284.2,8.225,20.4,1.0
2023-05-02,21:00,37.5402,137.3053,3.9,16.0,8.71,179686,967,21,280.5,8.5,20.4,1.0
2023-05-02,21:20,37.5402,137.3053,3.6,13.0,9.62,182881,968,21,277.2,8.773,21.4,1.0
2023-05-02,21:30,37.5402,137.3053,3.9,12.0,10.54,186085,969,20,274.4,9.035,22.5,1.0
2023-05-02,21:45,37.5402,137.3053,3.6,16.0,11.43,189216,969,20,271.9,9.279,24.3,1.0
2023-05-02,22:00,37.5402,137.3053,0.0,0.0,12.28,192241,970,20,270.0,9.499,26.7,0.0
2023-05-02,22:20,37.5402,137.3053,0.0,0.0,13.08,195169,970,20,268.5,9.693,28.4,0.0
2023-05-02,22:30,37.5402,137.3053,0.0,0.0,13.8,198050,971,20,267.5,9.859,30.4,0.0
2023-05-02,22:45,37.5402,137.3053,0.0,0.0,14.43,200962,971,20,267.0,9.998,33.2,0.0
2023-05-02,23:00,37.5402,137.3053,0.0,0.0,14.96,204005,972,20,267.0,10.113,34.4,0.0
2023-05-02,23:20,37.5402,137.3053,0.0,0.0,15.4,207299,972,20,267.4,10.207,34.8,0.0
2023-05-02,23:30,37.5402,137.3053,0.0,0.0,15.75,210964,972,20,268.3,10.285,34.6,0.0
2023-05-02,23:45,37.5402,137.3053,0.0,0.0,16.02,215123,973,20,269.6,10.353,35.0,0.0
2023-05-02,00:00,37.5402,137.3053,0.0,0.0,16.1,219886,973,20,271.2,10.415,34.0,0.0
2023-05-03,01:00,37.5402,137.3053,0.0,0.0,16.38,246358,974,20,281.5,10.621,33.4,0.0
2023-05-03,01:20,37.5402,137.3053,0.0,0.0,16.4,254739,974,20,284.2,10.704,33.7,0.0
2023-05-03,01:30,37.5402,137.3053,0.0,0.0,16.41,263662,974,20,286.8,10.792,34.3,0.0
2023-05-03,01:45,37.5402,137.3053,0.0,0.0,16.39,272945,974,21,289.4,10.884,34.3,0.0
2023-05-03,02:00,37.5402,137.3053,0.0,0.0,16.35,282367,974,21,292.0,10.977,34.1,0.0
2023-05-03,02:20,37.5402,137.3053,0.0,0.0,16.28,291666,974,21,294.3,11.067,34.6,0.0
2023-05-03,02:30,37.5402,137.3053,0.0,0.0,16.19,300568,974,22,296.5,11.152,34.4,0.0
2023-05-03,02:45,37.5402,137.3053,0.0,0.0,16.07,308787,973,22,298.4,11.23,35.0,0.0
2023-05-03,3:00,37.5402,137.3053,0.0,0.0,15.98,316072,973,23,300.0,11.297,36.0,0.0
2023-05-03,3:20,37.5402,137.3053,0.0,0.0,15.78,322198,972,24,301.4,11.353,35.8,0.0
2023-05-03,3:30,37.5402,137.3053,0.0,0.0,15.58,327005,972,24,302.4,11.397,36.0,0.0
2023-05-03,3:45,37.5402,137.3053,0.0,0.0,15.37,330395,971,25,303.1,11.428,36.6,0.0
2023-05-03,04:00,37.5402,137.3053,0.0,0.0,15.18,332340,971,26,303.5,11.448,38.1,0.0
2023-05-03,04:20,37.5402,137.3053,0.0,0.0,15.01,332875,970,26,303.5,11.457,38.7,0.0
2023-05-03,4:30,37.5402,137.3053,0.0,0.0,14.87,332098,969,27,303.3,11.456,39.5,0.0
2023-05-03,04:45,37.5402,137.3053,0.0,0.0,14.76,330146,969,28,302.8,11.447,41.0,0.0
2023-05-03,5:00,37.5402,137.3053,0.0,0.0,14.69,327186,968,28,302.0,11.43,41.3,0.0
2023-05-03,5:20,37.5402,137.3053,0.0,0.0,14.65,323399,967,29,301.0,11.407,42.0,0.0
2023-05-03,5:30,37.5402,137.3053,0.0,0.0,14.53,318961,967,30,299.9,11.379,42.7,0.0
2023-05-03,5:45,37.5402,137.3053,0.0,0.0,14.51,314043,966,30,298.6,11.345,43.3,0.0
2023-05-03,06:00,37.5402,137.3053,0.0,0.0,14.48,308797,966,31,297.2,11.306,43.5,0.0
2023-05-03,06:20,37.5402,137.3053,0.0,0.0,14.44,303356,965,31,295.9,11.26,43.6,0.0
2023-05-03,06:30,37.5402,137.3053,0.0,0.0,14.36,297833,965,31,294.6,11.208,43.8,0.0
2023-05-03,06:45,37.5402,137.3053,0.0,0.0,14.24,292319,965,32,293.3,11.146,44.1,0.0
2023-05-03,07:00,37.5402,137.3053,0.0,0.0,14.06,286894,964,32,292.2,11.075,44.8,0.0
2023-05-03,07:20,37.5402,137.3053,0.0,0.0,13.81,281627,964,32,291.3,10.994,45.5,0.0
2023-05-03,07:30,37.5402,137.3053,0.0,0.0,13.48,276576,964,32,290.6,10.901,43.4,0.0
2023-05-03,07:45,37.5402,137.3053,0.0,0.0,13.07,271804,964,32,290.1,10.796,43.0,0.0
2023-05-03,08:00,37.5402,137.3053,0.0,0.0,12.58,267374,964,32,290.0,10.681,43.9,0.0
2023-05-03,08:20,37.5402,137.3053,0.0,0.0,12.02,263349,964,32,290.1,10.555,44.9,0.0
2023-05-03,08:30,37.5402,137.3053,0.0,0.0,11.38,259803,964,31,290.6,10.421,42.4,0.0
2023-05-03,08:45,37.5402,137.3053,0.0,0.0,10.7,256816,964,31,291.4,10.281,41.7,0.0
2023-05-03,09:00,37.5402,137.3053,0.0,0.0,9.97,254475,964,31,292.5,10.138,41.2,0.0
2023-05-03,09:20,37.5402,137.3053,0.0,0.0,9.21,252872,964,31,294.0,9.996,40.5,0.0
