Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,hmF2,foF2,VTEC,sismo
06/09/2021,23:20,16.84492,244.3,0,0,20.03,942069,986,286,10.236,21,0
06/09/2021,23:25,16.84492,244.3,0,0,19.45,912330,986,282.8,10.094,19.9,0
06/09/2021,23:25,16.84492,244.3,0,0,18.8,878624,986,279.8,9.93,18.5,0
06/09/2021,23:45,16.84492,244.3,0,0,18.07,841691,987,276.8,9.744,17.5,0
06/09/2021,00:00,16.84492,244.3,0,0,17.28,802308,987,274.1,9.537,17.4,0
07/09/2021,01:00,16.84492,244.3,4,64,12.7,589781,988,263.7,8.222,15.6,1
07/09/2021,01:20,16.84492,244.3,0,0,11.73,548816,988,262.9,7.915,14.4,0
07/09/2021,01:25,16.84492,244.3,0,0,10.75,509236,988,262.5,7.599,13.5,0
07/09/2021,01:35,16.84492,244.3,0,0,9.8,471286,988,262.5,7.277,12.8,0
07/09/2021,01:45,16.84492,244.3,0,0,8.88,435179,989,262.9,6.953,11.5,0
07/09/2021,02:00,16.84492,244.3,0,0,8.01,401097,989,263.7,6.628,10.4,0
07/09/2021,02:20,16.84492,244.3,0,0,7.2,369207,989,264.8,6.309,9.4,0
07/09/2021,02:25,16.84492,244.3,0,0,6.46,339656,990,266.3,5.997,9.6,0
07/09/2021,02:35,16.84492,244.3,0,0,5.79,312573,990,268.1,5.698,9.3,0
07/09/2021,02:45,16.84492,244.3,0,0,5.2,288058,990,270.2,5.415,8.8,0
07/09/2021,03:00,16.84492,244.3,0,0,4.67,266182,991,272.5,5.151,8.6,0
07/09/2021,03:20,16.84492,244.3,0,0,4.23,246975,991,275.1,4.91,8.7,0
07/09/2021,03:25,16.84492,244.3,0,0,3.84,230426,991,277.7,4.695,8.9,0
07/09/2021,03:35,16.84492,244.3,0,0,3.53,216475,991,280.5,4.507,8.9,0
07/09/2021,03:45,16.84492,244.3,0,0,3.27,205014,992,283.4,4.346,8.9,0
07/09/2021,04:00,16.84492,244.3,0,0,3.06,195886,992,286.3,4.214,9.1,0
07/09/2021,04:20,16.84492,244.3,0,0,2.9,188892,992,289.2,4.108,8.7,0
07/09/2021,04:25,16.84492,244.3,0,0,2.78,183792,992,292.1,4.026,8.5,0
07/09/2021,04:35,16.84492,244.3,0,0,2.69,180312,993,294.8,3.966,8.1,0
07/09/2021,04:45,16.84492,244.3,0,0,2.62,178155,993,297.4,3.924,8.4,0
07/09/2021,05:00,16.84492,244.3,0,0,2.58,177012,993,299.9,3.897,8.3,0
07/09/2021,05:20,16.84492,244.3,0,0,2.63,186687,993,302.2,3.881,7.9,0
07/09/2021,05:25,16.84492,244.3,0,0,2.6,185499,993,304.2,3.872,8.6,0
07/09/2021,05:35,16.84492,244.3,0,0,2.58,184514,993,306.1,3.867,8.5,0
07/09/2021,05:45,16.84492,244.3,0,0,2.55,183529,993,307.7,3.862,8,0
07/09/2021,06:00,16.84492,244.3,3.5,40.6,2.53,182408,993,309,3.857,8.3,1
07/09/2021,06:20,16.84492,244.3,0,0,2.5,181090,993,310.1,3.849,8.7,0
07/09/2021,06:25,16.84492,244.3,0,0,2.48,179574,993,310.9,3.838,8.8,0
07/09/2021,06:35,16.84492,244.3,0,0,2.45,177915,993,311.4,3.825,8.6,0
07/09/2021,06:45,16.84492,244.3,0,0,2.42,176206,993,311.7,3.809,8.4,0
07/09/2021,07:00,16.84492,244.3,0,0,2.39,174561,993,311.8,3.792,8.4,0
07/09/2021,07:20,16.84492,244.3,0,0,2.36,173091,993,311.6,3.776,7.9,0
07/09/2021,07:25,16.84492,244.3,0,0,2.34,171889,993,311.2,3.76,8.3,0
07/09/2021,07:35,16.84492,244.3,0,0,2.32,171011,993,310.6,3.747,7.9,0
07/09/2021,07:45,16.84492,244.3,0,0,2.31,170458,993,309.8,3.736,7.6,0
07/09/2021,08:00,16.84492,244.3,0,0,2.3,170174,993,308.9,3.728,7.9,0
07/09/2021,08:20,16.84492,244.3,0,0,2.3,170036,993,307.8,3.721,7.9,0
07/09/2021,08:25,16.84492,244.3,0,0,2.29,169865,992,306.5,3.714,7.3,0
07/09/2021,08:35,16.84492,244.3,0,0,2.29,169435,992,305.2,3.704,6.6,0
07/09/2021,08:45,16.84492,244.3,0,0,2.29,168500,992,303.7,3.69,6.8,0
07/09/2021,09:00,16.84492,244.3,0,0,2.28,166819,992,302.2,3.669,7.5,0
07/09/2021,09:20,16.84492,244.3,0,0,2.26,164193,992,300.6,3.639,8.2,0
07/09/2021,09:25,16.84492,244.3,0,0,2.17,154531,992,298.9,3.598,9.2,0
07/09/2021,09:35,16.84492,244.3,0,0,2.13,149505,992,297.2,3.545,10.4,0
07/09/2021,09:45,16.84492,244.3,0,0,2.07,143469,992,295.4,3.48,11.6,0
07/09/2021,10:00,16.84492,244.3,0,0,2,136589,992,293.6,3.405,12.2,0
07/09/2021,10:20,16.84492,244.3,0,0,1.92,129126,991,291.8,3.322,12.6,0
07/09/2021,10:25,16.84492,244.3,0,0,1.83,121424,991,289.9,3.234,13.4,0
07/09/2021,10:35,16.84492,244.3,0,0,1.75,113868,991,288,3.146,14.5,0
07/09/2021,10:45,16.84492,244.3,0,0,1.67,106854,991,286.1,3.064,14.9,0
07/09/2021,11:00,16.84492,244.3,0,0,1.61,100760,990,284.2,2.993,15.5,0
07/09/2021,11:20,16.84492,244.3,0,0,1.57,95918,990,282.2,2.939,17.1,0
07/09/2021,11:25,16.84492,244.3,0,0,1.54,92610,990,280.3,2.91,18.3,0
07/09/2021,11:35,16.84492,244.3,0,0,1.55,91063,989,278.3,2.908,19.4,0
07/09/2021,11:45,16.84492,244.3,0,0,1.59,91458,989,276.3,2.94,20.3,0
07/09/2021,12:00,16.84492,244.3,0,0,1.67,93943,989,274.3,3.006,20.8,0
07/09/2021,12:20,16.84492,244.3,0,0,1.79,98630,988,272.3,3.109,21.5,0
07/09/2021,12:25,16.84492,244.3,0,0,1.95,105591,988,270.3,3.248,22.3,0
07/09/2021,12:35,16.84492,244.3,0,0,2.16,114849,987,268.3,3.42,23.8,0
07/09/2021,12:45,16.84492,244.3,0,0,2.43,126354,987,266.4,3.621,25.9,0
07/09/2021,13:00,16.84492,244.3,3.2,17.5,2.76,139963,987,264.5,3.847,25.6,1
07/09/2021,13:20,16.84492,244.3,0,0,3.14,155433,986,262.7,4.09,26.8,0
07/09/2021,13:25,16.84492,244.3,0,0,3.58,172416,986,261,4.345,28.8,0
07/09/2021,13:35,16.84492,244.3,0,0,4.06,190476,986,259.4,4.604,28.7,0
07/09/2021,13:45,16.84492,244.3,0,0,4.57,209125,986,257.9,4.859,30.7,0
07/09/2021,14:00,16.84492,244.3,0,0,5.1,227859,985,256.6,5.107,31.5,0
07/09/2021,14:20,16.84492,244.3,0,0,5.62,246213,985,255.5,5.34,33.6,0
07/09/2021,14:25,16.84492,244.3,0,0,6.13,263808,985,254.6,5.556,33.8,0
07/09/2021,14:35,16.84492,244.3,0,0,6.61,280382,985,253.9,5.753,34.5,0
07/09/2021,14:45,16.84492,244.3,0,0,7.07,295822,985,253.4,5.93,35.5,0
07/09/2021,15:00,16.84492,244.3,0,0,7.5,310168,984,253.2,6.088,36.3,0
07/09/2021,15:20,16.84492,244.3,0,0,7.9,323608,984,253.3,6.229,36.6,0
07/09/2021,15:25,16.84492,244.3,0,0,8.28,336447,984,253.7,6.357,37.5,0
07/09/2021,15:35,16.84492,244.3,0,0,8.65,349095,984,254.3,6.476,38,0
07/09/2021,15:45,16.84492,244.3,0,0,9.01,362011,984,255.3,6.589,38.9,0
07/09/2021,16:00,16.84492,244.3,0,0,9.37,375681,984,256.7,6.703,40.5,0
07/09/2021,16:20,16.84492,244.3,0,0,9.75,390571,984,258.3,6.82,40.2,0
07/09/2021,16:45,16.84492,244.3,0,0,10.15,407108,985,260.2,6.944,40.9,0
07/09/2021,16:35,16.84492,244.3,0,0,10.58,425634,985,262.4,7.078,41,0
07/09/2021,16:45,16.84492,244.3,0,0,11.08,446392,985,264.8,7.223,39.8,0
07/09/2021,17:00,16.84492,244.3,0,0,11.59,469501,985,267.6,7.379,39.8,0
07/09/2021,17:20,16.84492,244.3,0,0,12.13,494936,985,270.5,7.547,38.6,0
07/09/2021,17:25,16.84492,244.3,0,0,12.7,522527,985,273.6,7.725,36.5,0
07/09/2021,17:35,16.84492,244.3,0,0,13.31,551955,986,276.8,7.91,35,0
07/09/2021,17:45,16.84492,244.3,0,0,13.93,582776,986,280.2,8.1,32.2,0
07/09/2021,18:00,16.84492,244.3,0,0,14.57,614438,986,283.6,8.293,30.5,0
07/09/2021,18:20,16.84492,244.3,0,0,15.22,646340,986,287,8.484,27.4,0
07/09/2021,18:25,16.84492,244.3,0,0,15.86,677863,986,290.4,8.673,23,0
07/09/2021,18:35,16.84492,244.3,0,0,16.48,708457,986,293.7,8.855,22.4,0
07/09/2021,18:45,16.84492,244.3,0,0,17.09,737665,986,296.9,9.031,21.2,0
07/09/2021,19:00,16.84492,244.3,0,0,17.66,765177,986,299.9,9.198,19.7,0
07/09/2021,19:20,16.84492,244.3,0,0,20.66,1084946,986,302.7,9.356,17.9,0
07/09/2021,19:25,16.84492,244.3,0,0,21.2,1118364,986,305.2,9.504,16.4,0
07/09/2021,19:35,16.84492,244.3,0,0,21.71,1149416,986,307.4,9.644,14.9,0
07/09/2021,19:45,16.84492,244.3,0,0,22.18,1178405,986,309.2,9.775,14.2,0
07/09/2021,20:00,16.84492,244.3,0,0,22.62,1205711,986,310.7,9.899,12.9,0
07/09/2021,20:20,16.84492,244.3,0,0,23.03,1231715,985,311.8,10.015,12.4,0
07/09/2021,20:25,16.84492,244.3,0,0,23.4,1256727,985,312.5,10.123,12.5,0
07/09/2021,20:35,16.84492,244.3,0,0,23.75,1280931,985,312.7,10.225,12.3,0
07/09/2021,20:45,16.84492,244.3,0,0,24.06,1304341,985,312.6,10.318,12.3,0
07/09/2021,21:00,16.84492,244.3,3.2,17.5,24.34,1326764,985,312,10.403,12,1
07/09/2021,21:20,16.84492,244.3,0,0,24.59,1347776,985,311,10.477,10.7,0
07/09/2021,21:25,16.84492,244.3,0,0,24.79,1366712,985,309.6,10.539,10.2,0
07/09/2021,21:35,16.84492,244.3,0,0,24.94,1382665,985,307.8,10.588,10.1,0
07/09/2021,21:45,16.84492,244.3,0,0,25.04,1394529,986,305.7,10.62,10.1,0
07/09/2021,22:00,16.84492,244.3,0,0,25.08,1401073,986,303.3,10.635,10,0
07/09/2021,22:20,16.84492,244.3,0,0,25.04,1401063,986,300.6,10.63,10.1,0
07/09/2021,22:25,16.84492,244.3,0,0,21.7,1019003,986,297.7,10.603,10.2,0
07/09/2021,22.35,16.84492,244.3,0,0,21.45,1009100,986,294.7,10.554,10.3,0
07/09/2021,22:45,16.84492,244.3,0,0,21.09,993584,986,291.5,10.481,9.9,0
07/09/2021,23:00,16.84492,244.3,0,0,20.66,972561,986,288.2,10.385,9.9,0
07/09/2021,23:20,16.84492,244.3,0,0,20.15,946362,986,285,10.264,10,0
07/09/2021,23:25,16.84492,244.3,0,0,19.56,915522,986,281.8,10.119,9.4,0
07/09/2021,23:25,16.84492,244.3,0,0,18.89,880737,986,278.7,9.951,8.7,0
07/09/2021,23:45,16.84492,244.3,0,0,18.14,842772,987,275.8,9.761,8.8,0
07/09/2021,00:00,16.84492,244.3,4.7,21.9,17.34,802431,987,273,9.549,8.6,1
08/09/2021,01:00,16.84492,244.3,3.5,30.5,12.68,586391,988,262.7,8.212,8.1,1
08/09/2021,01:20,16.84492,244.3,0,0,11.69,545159,988,262,7.901,8.3,0
08/09/2021,01:25,16.84492,244.3,7.1,15,10.71,505399,988,261.7,7.581,9.6,1
08/09/2021,01:35,16.84492,244.3,3.9,10,9.75,467341,988,261.7,7.255,9.4,1
08/09/2021,01:45,16.84492,244.3,3.5,10,8.83,431188,989,262.2,6.927,8.8,1
08/09/2021,02:00,16.84492,244.3,5.2,10,7.95,397112,989,263.1,6.6,9.3,1
08/09/2021,02:20,16.84492,244.3,4.4,10,7.14,365269,989,264.3,6.278,9.2,1
08/09/2021,02:25,16.84492,244.3,3.9,10,6.4,335799,990,265.8,5.965,8.7,1
08/09/2021,02:35,16.84492,244.3,3.7,10,5.74,308821,990,267.7,5.664,8.9,1
08/09/2021,02:45,16.84492,244.3,5,10,5.14,284430,990,269.9,5.38,8.5,1
08/09/2021,03:00,16.84492,244.3,3.5,10,4.62,262691,991,272.3,5.116,8.2,1
08/09/2021,03:20,16.84492,244.3,3.5,10,4.17,243629,991,274.9,4.875,8.2,1
08/09/2021,03:25,16.84492,244.3,4.3,10,3.79,227228,991,277.7,4.66,8,1
08/09/2021,03:35,16.84492,244.3,3.5,10,3.48,213426,991,280.6,4.473,7.6,1
08/09/2021,03:45,16.84492,244.3,3.9,10,3.22,202108,992,283.5,4.313,7.6,1
08/09/2021,04:00,16.84492,244.3,3.8,22.3,3.02,193118,992,286.5,4.182,7.9,1
08/09/2021,04:20,16.84492,244.3,4.1,10,2.86,186253,992,289.5,4.077,7.8,1
08/09/2021,04:25,16.84492,244.3,3.8,10,2.74,181271,992,292.4,3.996,6.7,1
08/09/2021,04:35,16.84492,244.3,3.9,9,2.65,177900,993,295.2,3.938,6.7,1
08/09/2021,04:45,16.84492,244.3,4.1,10,2.59,175842,993,297.8,3.898,7.2,1
08/09/2021,05:00,16.84492,244.3,4.2,10,2.64,185917,993,300.3,3.872,8,1
08/09/2021,05:20,16.84492,244.3,3.6,10,2.6,184340,993,302.6,3.857,9.1,1
08/09/2021,05:25,16.84492,244.3,3.8,9.7,2.57,183226,993,304.7,3.849,9.8,1
08/09/2021,05:35,16.84492,244.3,3.7,10,2.54,182312,993,306.5,3.845,11.2,1
08/09/2021,05:45,16.84492,244.3,3.8,10,2.52,181397,993,308.1,3.842,12.1,1
08/09/2021,06:00,16.84492,244.3,3.7,10,2.5,180351,993,309.4,3.837,12.6,1
08/09/2021,06:20,16.84492,244.3,3.5,10,2.48,179115,993,310.4,3.83,12.9,1
08/09/2021,06:25,16.84492,244.3,5,15,2.45,177688,993,311.2,3.82,14,1
08/09/2021,06:35,16.84492,244.3,3.8,10,2.42,176124,993,311.7,3.807,14.2,1
08/09/2021,06:45,16.84492,244.3,3.5,10,2.4,174515,993,312,3.792,14.7,1
08/09/2021,07:00,16.84492,244.3,3.8,10,2.37,172969,993,312,3.776,15.5,1
08/09/2021,07:20,16.84492,244.3,3.9,12,2.34,171762,993,311.7,3.762,17,1
08/09/2021,07:25,16.84492,244.3,3.5,14,2.32,170646,993,311.3,3.747,18.4,1
08/09/2021,07:35,16.84492,244.3,3.6,12.9,2.31,169840,993,310.6,3.734,20.2,1
08/09/2021,07:45,16.84492,244.3,3.5,10,2.29,169342,993,309.8,3.724,20.9,1
08/09/2021,08:00,16.84492,244.3,3.7,13.7,2.29,169092,993,308.8,3.715,22.1,1
08/09/2021,08:20,16.84492,244.3,3.9,10,2.29,169197,993,307.6,3.711,22.8,1
08/09/2021,08:25,16.84492,244.3,3.9,23.1,2.28,169012,992,306.3,3.703,23.9,1
08/09/2021,08:35,16.84492,244.3,3.6,10,2.28,168546,992,304.9,3.694,25,1
08/09/2021,08:45,16.84492,244.3,3.9,10,2.28,167557,992,303.5,3.679,26.5,1
08/09/2021,09:00,16.84492,244.3,4.2,15.8,2.27,165810,992,301.9,3.658,27.5,1
08/09/2021,09:20,16.84492,244.3,4.3,19.7,2.25,163323,992,300.3,3.629,29.1,1
08/09/2021,09:25,16.84492,244.3,3.7,13.2,2.16,153650,992,298.6,3.588,30,1
08/09/2021,09:35,16.84492,244.3,3.7,16.1,2.12,148578,992,296.9,3.534,30,1
08/09/2021,09:45,16.84492,244.3,3.5,16.9,2.06,142509,992,295.1,3.469,30.9,1
08/09/2021,10:00,16.84492,244.3,5,10.6,1.98,135612,992,293.3,3.393,31.7,1
08/09/2021,10:20,16.84492,244.3,3.8,11.5,1.91,128257,991,291.5,3.311,32.2,1
08/09/2021,10:25,16.84492,244.3,3.8,10,1.82,120578,991,289.7,3.223,32.6,1
08/09/2021,10:35,16.84492,244.3,3.5,16.1,1.74,113066,991,287.8,3.135,32.3,1
08/09/2021,10:45,16.84492,244.3,3.9,14.2,1.67,106120,991,285.9,3.053,32.6,1
08/09/2021,11:00,16.84492,244.3,3.8,10,1.6,100111,990,284,2.983,33.8,1
08/09/2021,11:20,16.84492,244.3,3.6,21.4,1.56,95423,990,282.1,2.932,34.2,1
08/09/2021,11:25,16.84492,244.3,3.8,16.4,1.54,92228,990,280.2,2.903,35.3,1
08/09/2021,11:35,16.84492,244.3,3.6,16.1,1.55,90806,989,278.3,2.904,35.7,1
08/09/2021,11:45,16.84492,244.3,3.9,10,1.59,91342,989,276.3,2.937,36.1,1
08/09/2021,12:00,16.84492,244.3,4.6,25.2,1.67,93979,988,274.3,3.006,36.3,1
08/09/2021,12:20,16.84492,244.3,3.5,6.4,1.79,98806,988,272.4,3.111,35.7,1
08/09/2021,12:25,16.84492,244.3,4,10,1.95,105952,988,270.4,3.253,35,1
08/09/2021,12:35,16.84492,244.3,4,10,2.17,115412,987,268.5,3.427,34.4,1
08/09/2021,12:45,16.84492,244.3,3.5,40.3,2.44,127138,987,266.6,3.632,31.6,1
08/09/2021,13:00,16.84492,244.3,3.6,16.1,2.77,140986,987,264.7,3.86,31,1
08/09/2021,13:20,16.84492,244.3,3.5,16.1,3.16,156673,986,262.9,4.106,30.1,1
08/09/2021,13:25,16.84492,244.3,3.5,10,3.6,173918,986,261.2,4.363,28.7,1
08/09/2021,13:35,16.84492,244.3,3.8,16.1,4.09,192249,986,259.6,4.624,28.1,1
08/09/2021,13:45,16.84492,244.3,3.5,19.4,4.61,211171,985,258.1,4.882,27.2,1
08/09/2021,14:00,16.84492,244.3,3.7,16.5,5.14,230180,985,256.8,5.132,25.9,1
08/09/2021,14:20,16.84492,244.3,3.6,16.1,5.67,248813,985,255.6,5.368,23.9,1
08/09/2021,14:25,16.84492,244.3,3.7,28.7,6.18,266675,985,254.7,5.586,19.9,1
08/09/2021,14:35,16.84492,244.3,3.7,14.7,6.67,283515,985,253.9,5.785,18.7,1
08/09/2021,14:45,16.84492,244.3,3.7,24.9,7.14,299220,985,253.5,5.964,17,1
08/09/2021,15:00,16.84492,244.3,3.9,13.9,7.57,313830,984,253.2,6.125,15.6,1
08/09/2021,15:20,16.84492,244.3,3.7,10,7.98,327618,984,253.3,6.269,13.8,1
08/09/2021,15:25,16.84492,244.3,3.8,10,8.37,340741,984,253.6,6.399,12.6,1
08/09/2021,15:35,16.84492,244.3,4.1,16.6,8.75,353683,984,254.3,6.52,11.5,1
08/09/2021,15:45,16.84492,244.3,3.6,10,9.12,366908,984,255.2,6.637,10.5,1
08/09/2021,16:00,16.84492,244.3,3.8,16.9,9.49,380905,984,256.5,6.752,9.9,1
08/09/2021,16:20,16.84492,244.3,3.7,10.3,9.88,396347,984,258.1,6.874,10.2,1
08/09/2021,16:45,16.84492,244.3,3.7,10,10.29,413261,985,260,7,10,1
08/09/2021,16:35,16.84492,244.3,0,0,10.72,432186,985,262.2,7.136,9.4,0
08/09/2021,16:45,16.84492,244.3,0,0,11.24,453362,985,264.6,7.283,9,0
08/09/2021,17:00,16.84492,244.3,0,0,11.75,476905,985,267.3,7.441,8.4,0
08/09/2021,17:20,16.84492,244.3,0,0,12.3,503042,985,270.2,7.613,8.1,0
08/09/2021,17:25,16.84492,244.3,0,0,12.89,531098,985,273.3,7.792,7.9,0
08/09/2021,17:35,16.84492,244.3,0,0,13.5,560994,986,276.6,7.978,7.9,0
08/09/2021,17:45,16.84492,244.3,0,0,14.14,592272,986,280,8.17,7.6,0
08/09/2021,18:00,16.84492,244.3,0,0,14.78,624380,986,283.4,8.363,7.9,0
08/09/2021,18:20,16.84492,244.3,0,0,15.44,656892,986,286.8,8.556,7.8,0
08/09/2021,18:25,16.84492,244.3,0,0,16.08,688822,986,290.2,8.745,7.9,0
08/09/2021,18:35,16.84492,244.3,0,0,16.72,719792,986,293.5,8.928,8.5,0
08/09/2021,18:45,16.84492,244.3,0,0,17.33,749350,986,296.7,9.104,9.3,0
08/09/2021,19:00,16.84492,244.3,0,0,17.91,777247,986,299.7,9.271,8.9,0
08/09/2021,19:20,16.84492,244.3,0,0,20.96,1102228,986,302.5,9.43,8.5,0
08/09/2021,19:25,16.84492,244.3,0,0,21.5,1136054,986,305,9.579,8.3,0
08/09/2021,19:35,16.84492,244.3,0,0,22.01,1167503,986,307.2,9.719,8.1,0
08/09/2021,19:45,16.84492,244.3,0,0,22.49,1196884,986,309,9.851,8.4,0
08/09/2021,20:00,16.84492,244.3,0,0,22.94,1224450,985,310.5,9.974,8.7,0
08/09/2021,20:20,16.84492,244.3,0,0,23.35,1250854,985,311.6,10.091,8.5,0
08/09/2021,20:25,16.84492,244.3,0,0,23.73,1276274,985,312.3,10.2,8.2,0
08/09/2021,20:35,16.84492,244.3,0,0,24.09,1300880,985,312.5,10.302,9.1,0
08/09/2021,20:45,16.84492,244.3,0,0,24.41,1324673,985,312.3,10.395,8.9,0
08/09/2021,21:00,16.84492,244.3,0,0,24.68,1346539,985,311.7,10.477,8.9,0
08/09/2021,21:20,16.84492,244.3,0,0,24.92,1367797,985,310.6,10.551,10.1,0
08/09/2021,21:25,16.84492,244.3,0,0,25.13,1386858,985,309.2,10.613,9.9,0
08/09/2021,21:35,16.84492,244.3,0,0,25.29,1402769,985,307.4,10.661,9.9,0
08/09/2021,21:45,16.84492,244.3,0,0,25.39,1414374,985,305.2,10.693,9.1,0
08/09/2021,22:00,16.84492,244.3,0,0,25.4,1419360,986,302.7,10.702,8.3,0
08/09/2021,22:20,16.84492,244.3,0,0,22.13,1036016,986,300,10.696,8.1,0
08/09/2021,22:25,16.84492,244.3,0,0,21.95,1030891,986,297,10.667,8.4,0
08/09/2021,22.35,16.84492,244.3,0,0,21.69,1020154,986,293.9,10.616,7.8,0
08/09/2021,22:45,16.84492,244.3,0,0,21.32,1003666,986,290.7,10.54,7.1,0
08/09/2021,23:00,16.84492,244.3,3.7,10,20.86,980853,986,287.4,10.436,7.2,1
08/09/2021,23:20,16.84492,244.3,3.6,20,20.34,953509,986,284.1,10.312,7,1
08/09/2021,23:25,16.84492,244.3,3.6,48.2,19.73,921494,986,280.9,10.163,6.7,1
08/09/2021,23:25,16.84492,244.3,4,10.1,19.04,885541,986,277.7,9.991,6.2,1
08/09/2021,23:45,16.84492,244.3,3.8,10,18.28,846447,987,274.8,9.796,6.2,1
08/09/2021,00:00,16.84492,244.3,3.5,10,17.48,806212,987,272,9.587,6.7,1
09/09/2021,01:00,16.84492,244.3,3.9,10,12.69,584297,988,261.8,8.211,7.1,1
09/09/2021,01:20,16.84492,244.3,0,0,11.69,542717,988,261.1,7.895,7.6,0
09/09/2021,01:25,16.84492,244.3,3.5,10,10.7,502692,988,260.8,7.571,8.2,1
09/09/2021,01:35,16.84492,244.3,0,0,9.73,464450,988,260.9,7.241,9.2,0
09/09/2021,01:45,16.84492,244.3,3.8,10,8.8,428174,989,261.5,6.909,10.9,1
09/09/2021,02:00,16.84492,244.3,3.6,10,7.91,393793,989,262.4,6.577,11.7,1
09/09/2021,02:20,16.84492,244.3,3.6,10,7.1,361947,989,263.7,6.252,13.1,1
09/09/2021,02:25,16.84492,244.3,3.5,9.9,6.36,332511,990,265.4,5.937,14,1
09/09/2021,02:35,16.84492,244.3,3.6,10,5.69,305593,990,267.3,5.634,14.3,1
09/09/2021,02:45,16.84492,244.3,3.7,8.9,5.09,281286,990,269.6,5.349,14.8,1
09/09/2021,03:00,16.84492,244.3,3.5,10,4.57,259506,991,272.1,5.083,16.4,1
09/09/2021,03:20,16.84492,244.3,3.7,10,4.13,240567,991,274.8,4.842,17.6,1
09/09/2021,03:25,16.84492,244.3,3.8,10,3.75,224295,991,277.7,4.628,17.9,1
09/09/2021,03:35,16.84492,244.3,3.6,10,3.44,210623,991,280.6,4.441,18.2,1
09/09/2021,03:45,16.84492,244.3,3.7,10,3.18,199436,992,283.7,4.282,18.9,1
09/09/2021,04:00,16.84492,244.3,3.6,10,2.98,190452,992,286.7,4.151,19.2,1
09/09/2021,04:20,16.84492,244.3,3.6,2.1,2.82,183712,992,289.7,4.047,20,1
09/09/2021,04:25,16.84492,244.3,3.6,10,2.7,178845,992,292.7,3.968,21.9,1
09/09/2021,04:35,16.84492,244.3,3.7,8.8,2.61,175580,993,295.5,3.911,23.6,1
09/09/2021,04:45,16.84492,244.3,3.7,9,2.55,173617,993,298.2,3.872,25.9,1
09/09/2021,05:00,16.84492,244.3,3.6,9,2.61,183491,993,300.7,3.847,28,1
09/09/2021,05:20,16.84492,244.3,3.6,10.9,2.57,181998,993,303,3.833,29.6,1
09/09/2021,05:25,16.84492,244.3,4.2,10,2.54,180959,993,305.1,3.826,28.9,1
09/09/2021,05:35,16.84492,244.3,3.6,10,2.51,180114,993,306.9,3.823,31.4,1
09/09/2021,05:45,16.84492,244.3,0,0,2.49,179270,993,308.5,3.821,32.3,0
09/09/2021,06:00,16.84492,244.3,0,0,2.47,178300,993,309.8,3.817,32.9,0
09/09/2021,06:20,16.84492,244.3,0,0,2.45,177146,993,310.8,3.811,34.3,0
09/09/2021,06:25,16.84492,244.3,0,0,2.43,175809,993,311.5,3.802,35.9,0
09/09/2021,06:35,16.84492,244.3,0,0,2.4,174341,993,312,3.79,37,0
09/09/2021,06:45,16.84492,244.3,0,0,2.37,172831,993,312.2,3.775,37.9,0
09/09/2021,07:00,16.84492,244.3,0,0,2.35,171383,993,312.1,3.76,40.1,0
09/09/2021,07:20,16.84492,244.3,0,0,2.32,170104,993,311.8,3.744,41.6,0
09/09/2021,07:25,16.84492,244.3,0,0,2.3,169074,993,311.3,3.73,42.2,0
09/09/2021,07:35,16.84492,244.3,0,0,2.29,168340,993,310.6,3.717,39.1,0
09/09/2021,07:45,16.84492,244.3,0,0,2.27,167897,993,309.7,3.707,38.5,0
09/09/2021,08:00,16.84492,244.3,0,0,2.27,167680,993,308.6,3.699,36,0
09/09/2021,08:20,16.84492,244.3,0,0,2.27,167562,992,307.4,3.692,33.4,0
09/09/2021,08:25,16.84492,244.3,0,0,2.26,167364,992,306.1,3.685,33.7,0
09/09/2021,08:35,16.84492,244.3,0,0,2.26,166865,992,304.7,3.675,33.2,0
09/09/2021,08:45,16.84492,244.3,0,0,2.26,165826,992,303.2,3.66,31.8,0
09/09/2021,09:00,16.84492,244.3,0,0,2.25,164022,992,301.6,3.638,33.3,0
09/09/2021,09:20,16.84492,244.3,0,0,2.18,155695,992,300,3.606,33.8,0
09/09/2021,09:25,16.84492,244.3,0,0,2.14,151659,992,298.3,3.564,30.2,0
09/09/2021,09:35,16.84492,244.3,0,0,2.09,146578,992,296.6,3.51,27.4,0
09/09/2021,09:45,16.84492,244.3,0,0,2.03,140521,992,294.8,3.445,25.6,0
09/09/2021,10:00,16.84492,244.3,0,0,1.96,133659,992,293,3.369,23.9,0
09/09/2021,10:20,16.84492,244.3,0,0,1.88,126263,991,291.3,3.285,22.1,0
09/09/2021,10:25,16.84492,244.3,0,0,1.8,118674,991,289.4,3.197,21.5,0
09/09/2021,10:35,16.84492,244.3,4.1,10,1.72,111274,991,287.6,3.11,20.1,1
09/09/2021,10:45,16.84492,244.3,3.6,10,1.64,104455,991,285.8,3.029,18.9,1
09/09/2021,11:00,16.84492,244.3,3.5,12.8,1.58,98584,990,283.9,2.96,17,1
09/09/2021,11:20,16.84492,244.3,3.6,10,1.54,93986,990,282,2.91,16.2,1
09/09/2021,11:25,16.84492,244.3,0,0,1.52,90935,990,280.1,2.883,15.4,0
09/09/2021,11:35,16.84492,244.3,0,0,1.53,89653,989,278.2,2.885,14.7,0
