DayC,Hour,Latitude,Longitude,magnitud,profundidad,Electron_density_Ne,o+,NO,hmF2,foF2,tec_GIM,sismo
2017-09-01,01:00,14.7,261.98,0.0,0.0,490000000000.0,99.0,0.1,261.6,6.503,22.0,0.0
2017-09-01,02:00,14.7,261.98,0.0,0.0,310000000000.0,99.7,0.1,273.8,5.071,15.2,0.0
2017-09-01,03:00,14.7,261.98,0.0,0.0,204000000000.0,99.7,0.2,299.8,4.055,10.1,0.0
2017-09-01,04:00,14.7,261.98,0.0,0.0,150000000000.0,99.7,0.2,319.5,3.637,8.4,0.0
2017-09-01,05:00,14.7,261.98,0.0,0.0,139000000000.0,99.7,0.2,322.5,3.544,8.0,0.0
2017-09-01,06:00,14.7,261.98,0.0,0.0,144000000000.0,99.7,0.1,314.6,3.486,7.9,0.0
2017-09-01,07:00,14.7,261.98,0.0,0.0,150000000000.0,99.7,0.1,303.6,3.479,7.7,0.0
2017-09-01,08:00,14.7,261.98,3.7,64.4,153000000000.0,99.7,0.1,297.5,3.509,8.3,1.0
2017-09-01,09:00,14.7,261.98,0.0,0.0,136000000000.0,99.7,0.2,297.7,3.313,8.0,0.0
2017-09-01,10:00,14.7,261.98,0.0,0.0,106000000000.0,99.6,0.2,298.8,2.922,6.2,0.0
2017-09-01,11:00,14.7,261.98,3.5,148.9,105000000000.0,99.6,0.2,291.6,2.918,7.4,1.0
2017-09-01,12:00,14.7,261.98,0.0,0.0,165000000000.0,97.5,0.6,274.6,3.691,6.5,0.0
2017-09-01,13:00,14.7,261.98,4.4,100.0,265000000000.0,97.2,0.6,258.2,4.785,6.0,1.0
2017-09-01,14:00,14.7,261.98,3.8,176.6,345000000000.0,97.8,0.4,254.0,5.512,11.9,1.0
2017-09-01,15:00,14.7,261.98,0.0,0.0,406000000000.0,98.1,0.3,262.3,5.905,13.7,0.0
2017-09-01,16:00,14.7,261.98,0.0,0.0,510000000000.0,98.5,0.2,275.0,6.504,14.1,0.0
2017-09-01,17:00,14.7,261.98,3.5,93.0,688000000000.0,98.8,0.1,286.3,7.477,16.0,1.0
2017-09-01,18:00,14.7,261.98,0.0,0.0,892000000000.0,99.0,0.1,293.3,8.487,18.9,0.0
2017-09-01,19:00,14.7,261.98,0.0,0.0,1070000000000.0,99.2,0.1,293.7,9.28,23.3,0.0
2017-09-01,20:00,14.7,261.98,0.0,0.0,1190000000000.0,99.2,0.1,288.0,9.851,30.5,0.0
2017-09-01,21:00,14.7,261.98,3.4,63.7,1250000000000.0,99.2,0.1,281.9,10.116,32.2,1.0
2017-09-01,22:00,14.7,261.98,0.0,0.0,1180000000000.0,99.2,0.1,276.3,9.904,32.9,0.0
2017-09-01,23:00,14.7,261.98,0.0,0.0,990000000000.0,99.1,0.1,268.2,9.178,32.9,0.0
2017-09-02,01:00,14.7,261.98,0.0,0.0,499000000000.0,99.0,0.1,261.0,6.568,25.2,0.0
2017-09-02,02:00,14.7,261.98,0.0,0.0,314000000000.0,99.7,0.1,273.5,5.105,21.5,0.0
2017-09-02,03:00,14.7,261.98,0.0,0.0,206000000000.0,99.7,0.2,299.8,4.078,14.6,0.0
2017-09-02,04:00,14.7,261.98,3.7,50.0,151000000000.0,99.6,0.2,319.5,3.657,11.2,1.0
2017-09-02,05:00,14.7,261.98,0.0,0.0,140000000000.0,99.7,0.2,322.4,3.559,10.0,0.0
2017-09-02,06:00,14.7,261.98,0.0,0.0,145000000000.0,99.7,0.2,314.5,3.496,8.4,0.0
2017-09-02,07:00,14.7,261.98,3.5,93.7,150000000000.0,99.7,0.2,303.5,3.487,8.2,1.0
2017-09-02,08:00,14.7,261.98,0.0,0.0,153000000000.0,99.7,0.2,297.4,3.511,8.4,0.0
2017-09-02,09:00,14.7,261.98,4.1,105.8,136000000000.0,99.7,0.2,297.6,3.313,8.2,1.0
2017-09-02,10:00,14.7,261.98,3.4,127.0,106000000000.0,99.6,0.2,298.6,2.922,6.6,1.0
2017-09-02,10:00,14.7,261.98,3.8,44.4,106000000000.0,99.6,0.2,298.6,2.922,6.6,1.0
2017-09-02,11:00,14.7,261.98,0.0,0.0,106000000000.0,99.6,0.2,291.5,2.924,6.4,0.0
2017-09-02,12:00,14.7,261.98,0.0,0.0,166000000000.0,97.5,0.6,274.6,3.704,5.2,0.0
2017-09-02,13:00,14.7,261.98,0.0,0.0,266000000000.0,97.2,0.6,258.1,4.798,5.6,0.0
2017-09-02,14:00,14.7,261.98,0.0,0.0,346000000000.0,97.8,0.4,253.8,5.523,11.5,0.0
2017-09-02,15:00,14.7,261.98,0.0,0.0,407000000000.0,98.1,0.3,262.0,5.914,12.4,0.0
2017-09-02,16:00,14.7,261.98,0.0,0.0,511000000000.0,98.5,0.2,274.5,6.513,15.1,0.0
2017-09-02,17:00,14.7,261.98,0.0,0.0,688000000000.0,98.8,0.1,285.8,7.481,17.8,0.0
2017-09-02,18:00,14.7,261.98,0.0,0.0,892000000000.0,99.0,0.1,292.8,8.488,21.2,0.0
2017-09-02,19:00,14.7,261.98,0.0,0.0,1070000000000.0,99.2,0.1,293.1,9.283,25.5,0.0
2017-09-02,20:00,14.7,261.98,0.0,0.0,1200000000000.0,99.2,0.1,287.4,9.857,31.1,0.0
2017-09-02,21:00,14.7,261.98,3.6,94.4,1250000000000.0,99.2,0.1,281.2,10.123,32.7,1.0
2017-09-02,22:00,14.7,261.98,0.0,0.0,1180000000000.0,99.2,0.1,275.6,9.904,33.1,0.0
2017-09-02,23:00,14.7,261.98,0.0,0.0,985000000000.0,99.1,0.1,267.5,9.165,33.6,0.0
2017-09-03,0,14.7,261.98,3.7,17.2,732000000000.0,98.8,0.1,259.8,8.001,30.1,1.0
2017-09-03,01:00,14.7,261.98,0.0,0.0,494000000000.0,99.0,0.1,260.5,6.539,21.0,0.0
2017-09-03,02:00,14.7,261.98,0.0,0.0,310000000000.0,99.7,0.1,273.2,5.07,12.2,0.0
2017-09-03,03:00,14.7,261.98,0.0,0.0,203000000000.0,99.7,0.2,299.7,4.041,9.1,0.0
2017-09-03,04:00,14.7,261.98,0.0,0.0,149000000000.0,99.7,0.2,319.5,3.627,8.5,0.0
2017-09-03,05:00,14.7,261.98,0.0,0.0,139000000000.0,99.7,0.2,322.4,3.537,8.1,0.0
2017-09-03,06:00,14.7,261.98,3.9,96.4,144000000000.0,99.7,0.1,314.5,3.478,8.2,1.0
2017-09-03,07:00,14.7,261.98,0.0,0.0,149000000000.0,99.7,0.1,303.4,3.473,7.7,0.0
2017-09-03,08:00,14.7,261.98,0.0,0.0,152000000000.0,99.7,0.1,297.2,3.498,7.3,0.0
2017-09-03,09:00,14.7,261.98,0.0,0.0,135000000000.0,99.7,0.1,297.4,3.296,6.2,0.0
2017-09-03,10:00,14.7,261.98,0.0,0.0,105000000000.0,99.7,0.2,298.5,2.906,6.7,0.0
2017-09-03,11:00,14.7,261.98,0.0,0.0,105000000000.0,99.7,0.2,291.5,2.915,6.1,0.0
2017-09-03,12:00,14.7,261.98,0.0,0.0,166000000000.0,97.5,0.6,274.6,3.704,6.5,0.0
2017-09-03,13:00,14.7,261.98,0.0,0.0,267000000000.0,97.2,0.5,258.1,4.805,11.7,0.0
2017-09-03,14:00,14.7,261.98,3.9,64.2,348000000000.0,97.8,0.4,253.7,5.539,14.4,1.0
2017-09-03,14:00,14.7,261.98,3.8,10.9,348000000000.0,97.8,0.4,253.7,5.539,14.4,1.0
2017-09-03,14:00,14.7,261.98,4.0,11.3,348000000000.0,97.8,0.4,253.7,5.539,14.4,1.0
2017-09-03,15:00,14.7,261.98,3.7,106.2,411000000000.0,98.1,0.3,261.6,5.942,16.8,1.0
2017-09-03,16:00,14.7,261.98,0.0,0.0,516000000000.0,98.4,0.2,274.0,6.551,20.4,0.0
2017-09-03,17:00,14.7,261.98,0.0,0.0,694000000000.0,98.8,0.1,285.3,7.52,26.0,0.0
2017-09-03,18:00,14.7,261.98,0.0,0.0,898000000000.0,99.0,0.1,292.3,8.52,31.0,0.0
2017-09-03,19:00,14.7,261.98,3.9,18.8,1070000000000.0,99.1,0.1,292.6,9.308,41.6,1.0
2017-09-03,20:00,14.7,261.98,3.8,173.8,1200000000000.0,99.2,0.1,286.7,9.873,47.3,1.0
2017-09-03,21:00,14.7,261.98,0.0,0.0,1250000000000.0,99.2,0.1,280.6,10.129,48.3,0.0
2017-09-03,22:00,14.7,261.98,0.0,0.0,1170000000000.0,99.2,0.1,274.9,9.894,46.3,0.0
2017-09-03,23:00,14.7,261.98,0.0,0.0,976000000000.0,99.0,0.1,266.8,9.139,33.3,0.0
2017-09-04,01:00,14.7,261.98,3.9,99.4,484000000000.0,98.9,0.2,259.9,6.478,23.0,1.0
2017-09-04,02:00,14.7,261.98,0.0,0.0,302000000000.0,99.7,0.1,272.9,5.008,17.5,0.0
2017-09-04,03:00,14.7,261.98,3.7,65.9,197000000000.0,99.6,0.2,299.7,3.988,10.6,1.0
2017-09-04,04:00,14.7,261.98,0.0,0.0,146000000000.0,99.6,0.2,319.5,3.583,9.1,0.0
2017-09-04,05:00,14.7,261.98,0.0,0.0,136000000000.0,99.6,0.2,322.4,3.499,7.7,0.0
2017-09-04,06:00,14.7,261.98,4.0,80.6,141000000000.0,99.7,0.2,314.4,3.447,7.8,1.0
2017-09-04,07:00,14.7,261.98,4.0,137.9,147000000000.0,99.7,0.2,303.3,3.449,7.7,1.0
2017-09-04,08:00,14.7,261.98,4.2,17.1,150000000000.0,99.7,0.2,297.1,3.478,7.4,1.0
2017-09-04,09:00,14.7,261.98,3.9,95.8,133000000000.0,99.6,0.2,297.2,3.276,6.4,1.0
2017-09-04,10:00,14.7,261.98,0.0,0.0,104000000000.0,99.6,0.2,298.3,2.889,7.0,0.0
2017-09-04,11:00,14.7,261.98,0.0,0.0,105000000000.0,99.6,0.2,291.4,2.907,6.7,0.0
2017-09-04,12:00,14.7,261.98,0.0,0.0,167000000000.0,97.2,0.7,274.6,3.706,7.3,0.0
2017-09-04,13:00,14.7,261.98,0.0,0.0,268000000000.0,96.8,0.7,258.1,4.814,10.9,0.0
2017-09-04,14:00,14.7,261.98,4.2,17.0,349000000000.0,97.5,0.4,253.5,5.554,13.4,1.0
2017-09-04,15:00,14.7,261.98,3.8,83.7,413000000000.0,97.8,0.3,261.3,5.967,16.4,1.0
2017-09-04,16:00,14.7,261.98,0.0,0.0,521000000000.0,98.2,0.2,273.5,6.585,20.3,0.0
2017-09-04,17:00,14.7,261.98,0.0,0.0,701000000000.0,98.7,0.1,284.7,7.557,23.8,0.0
2017-09-04,18:00,14.7,261.98,0.0,0.0,906000000000.0,98.9,0.1,291.7,8.558,25.7,0.0
2017-09-04,19:00,14.7,261.98,0.0,0.0,1080000000000.0,99.0,0.1,292.0,9.347,30.7,0.0
2017-09-04,20:00,14.7,261.98,0.0,0.0,1210000000000.0,99.1,0.1,286.1,9.913,29.3,0.0
2017-09-04,21:00,14.7,261.98,0.0,0.0,1260000000000.0,99.1,0.1,279.9,10.173,33.5,0.0
2017-09-04,22:00,14.7,261.98,0.0,0.0,1180000000000.0,99.1,0.1,274.2,9.935,35.1,0.0
2017-09-04,23:00,14.7,261.98,0.0,0.0,980000000000.0,98.9,0.1,266.1,9.169,33.4,0.0
2017-09-05,01:00,14.7,261.98,0.0,0.0,481000000000.0,98.8,0.2,259.3,6.466,21.2,0.0
2017-09-05,02:00,14.7,261.98,0.0,0.0,299000000000.0,99.6,0.2,272.6,4.986,12.4,0.0
2017-09-05,03:00,14.7,261.98,0.0,0.0,195000000000.0,99.5,0.3,299.7,3.967,9.8,0.0
2017-09-05,04:00,14.7,261.98,0.0,0.0,145000000000.0,99.4,0.3,319.6,3.569,8.9,0.0
2017-09-05,05:00,14.7,261.98,3.8,86.2,135000000000.0,99.4,0.3,322.4,3.49,7.7,1.0
2017-09-05,06:00,14.7,261.98,3.4,119.5,141000000000.0,99.5,0.3,314.4,3.44,8.5,1.0
2017-09-05,07:00,14.7,261.98,0.0,0.0,147000000000.0,99.5,0.3,303.2,3.444,8.6,0.0
2017-09-05,08:00,14.7,261.98,0.0,0.0,150000000000.0,99.5,0.3,297.0,3.474,7.7,0.0
2017-09-05,09:00,14.7,261.98,3.8,121.7,133000000000.0,99.5,0.3,297.1,3.27,6.7,1.0
2017-09-05,10:00,14.7,261.98,4.0,19.7,103000000000.0,99.4,0.3,298.2,2.884,7.4,1.0
2017-09-05,10:00,14.7,261.98,3.7,16.3,103000000000.0,99.4,0.3,298.2,2.884,7.4,1.0
2017-09-05,11:00,14.7,261.98,0.0,0.0,105000000000.0,99.3,0.3,291.3,2.911,6.7,0.0
2017-09-05,12:00,14.7,261.98,0.0,0.0,168000000000.0,96.7,1.0,274.6,3.723,6.6,0.0
2017-09-05,13:00,14.7,261.98,3.5,3.8,271000000000.0,95.6,1.2,258.1,4.842,10.6,1.0
2017-09-05,14:00,14.7,261.98,0.0,0.0,354000000000.0,96.6,0.8,253.4,5.591,13.3,0.0
2017-09-05,15:00,14.7,261.98,0.0,0.0,419000000000.0,97.1,0.5,260.9,6.014,18.3,0.0
2017-09-05,16:00,14.7,261.98,0.0,0.0,529000000000.0,97.7,0.4,272.9,6.641,25.2,0.0
2017-09-05,17:00,14.7,261.98,0.0,0.0,711000000000.0,98.2,0.2,284.2,7.617,31.2,0.0
2017-09-05,18:00,14.7,261.98,3.8,137.7,918000000000.0,98.6,0.2,291.2,8.618,32.6,1.0
2017-09-05,19:00,14.7,261.98,4.6,16.0,1090000000000.0,98.8,0.1,291.4,9.408,36.0,1.0
2017-09-05,19:00,14.7,261.98,4.0,15.0,1090000000000.0,98.8,0.1,291.4,9.408,36.0,1.0
2017-09-05,20:00,14.7,261.98,0.0,0.0,1220000000000.0,98.9,0.1,285.5,9.974,35.8,0.0
2017-09-05,21:00,14.7,261.98,0.0,0.0,1260000000000.0,98.9,0.1,279.3,10.217,36.7,0.0
2017-09-05,22:00,14.7,261.98,0.0,0.0,1180000000000.0,98.8,0.1,273.5,9.954,34.8,0.0
2017-09-05,23:00,14.7,261.98,0.0,0.0,976000000000.0,98.6,0.2,265.4,9.16,33.4,0.0
2017-09-06,01:00,14.7,261.98,0.0,0.0,473000000000.0,98.9,0.2,258.7,6.42,12.4,0.0
2017-09-06,02:00,14.7,261.98,4.0,67.2,293000000000.0,99.7,0.1,272.3,4.934,8.5,1.0
2017-09-06,03:00,14.7,261.98,0.0,0.0,190000000000.0,99.6,0.2,299.6,3.919,6.9,0.0
2017-09-06,04:00,14.7,261.98,0.0,0.0,141000000000.0,99.6,0.2,319.6,3.527,6.1,0.0
2017-09-06,05:00,14.7,261.98,0.0,0.0,132000000000.0,99.6,0.2,322.4,3.452,5.5,0.0
2017-09-06,06:00,14.7,261.98,0.0,0.0,138000000000.0,99.7,0.2,314.3,3.408,6.1,0.0
2017-09-06,07:00,14.7,261.98,0.0,0.0,145000000000.0,99.7,0.2,303.1,3.418,6.8,0.0
2017-09-06,08:00,14.7,261.98,3.6,76.5,148000000000.0,99.7,0.2,296.8,3.449,6.0,1.0
2017-09-06,09:00,14.7,261.98,0.0,0.0,131000000000.0,99.6,0.2,296.9,3.244,6.1,0.0
2017-09-06,10:00,14.7,261.98,0.0,0.0,101000000000.0,99.6,0.2,298.1,2.859,5.8,0.0
2017-09-06,11:00,14.7,261.98,3.4,70.1,104000000000.0,99.6,0.2,291.3,2.893,4.6,1.0
2017-09-06,11:00,14.7,261.98,3.9,95.9,104000000000.0,99.6,0.2,291.3,2.893,4.6,1.0
2017-09-06,12:00,14.7,261.98,0.0,0.0,167000000000.0,97.3,0.7,274.7,3.71,5.8,0.0
2017-09-06,13:00,14.7,261.98,0.0,0.0,270000000000.0,96.8,0.7,258.1,4.83,13.4,0.0
2017-09-06,14:00,14.7,261.98,0.0,0.0,353000000000.0,97.5,0.5,253.2,5.583,15.8,0.0
2017-09-06,15:00,14.7,261.98,0.0,0.0,419000000000.0,97.9,0.3,260.6,6.017,19.7,0.0
2017-09-06,16:00,14.7,261.98,0.0,0.0,530000000000.0,98.3,0.2,272.4,6.654,24.6,0.0
2017-09-06,17:00,14.7,261.98,0.0,0.0,714000000000.0,98.7,0.1,283.7,7.632,29.3,0.0
2017-09-06,18:00,14.7,261.98,0.0,0.0,921000000000.0,98.9,0.1,290.7,8.633,36.2,0.0
2017-09-06,19:00,14.7,261.98,0.0,0.0,1100000000000.0,99.1,0.1,290.9,9.425,42.5,0.0
2017-09-06,20:00,14.7,261.98,0.0,0.0,1220000000000.0,99.1,0.1,284.9,9.994,43.1,0.0
2017-09-06,21:00,14.7,261.98,4.2,30.0,1270000000000.0,99.1,0.1,278.6,10.237,41.9,1.0
2017-09-06,22:00,14.7,261.98,0.0,0.0,1180000000000.0,99.1,0.1,272.8,9.969,41.0,0.0
2017-09-06,23:00,14.7,261.98,0.0,0.0,974000000000.0,98.9,0.1,264.6,9.164,27.7,0.0
2017-09-07,01:00,14.7,261.98,0.0,0.0,468000000000.0,98.9,0.2,258.2,6.391,20.9,0.0
2017-09-07,02:00,14.7,261.98,4.1,11.8,288000000000.0,99.6,0.2,272.0,4.897,14.2,1.0
2017-09-07,03:00,14.7,261.98,0.0,0.0,187000000000.0,99.6,0.2,299.6,3.885,9.0,0.0
2017-09-07,04:00,14.7,261.98,0.0,0.0,139000000000.0,99.5,0.2,319.6,3.499,7.6,0.0
2017-09-07,05:00,14.7,261.98,0.0,0.0,131000000000.0,99.6,0.2,322.3,3.429,6.8,0.0
2017-09-07,06:00,14.7,261.98,0.0,0.0,137000000000.0,99.6,0.2,314.3,3.389,7.7,0.0
2017-09-07,07:00,14.7,261.98,4.7,24.8,143000000000.0,99.6,0.2,303.0,3.403,8.2,1.0
2017-09-07,08:00,14.7,261.98,3.8,16.3,146000000000.0,99.6,0.2,296.7,3.436,7.7,1.0
2017-09-07,09:00,14.7,261.98,0.0,0.0,129000000000.0,99.5,0.2,296.7,3.231,7.9,0.0
2017-09-07,10:00,14.7,261.98,0.0,0.0,101000000000.0,99.4,0.3,297.9,2.848,7.3,0.0
2017-09-07,11:00,14.7,261.98,0.0,0.0,104000000000.0,99.4,0.3,291.2,2.891,5.4,0.0
2017-09-07,12:00,14.7,261.98,0.0,0.0,168000000000.0,97.2,0.8,274.7,3.718,6.8,0.0
2017-09-07,13:00,14.7,261.98,0.0,0.0,272000000000.0,96.5,0.9,258.1,4.847,11.6,0.0
2017-09-07,14:00,14.7,261.98,3.8,72.8,356000000000.0,97.3,0.6,253.1,5.61,14.4,1.0
2017-09-07,15:00,14.7,261.98,3.6,159.8,424000000000.0,97.7,0.4,260.2,6.056,20.0,1.0
2017-09-07,16:00,14.7,261.98,0.0,0.0,537000000000.0,98.2,0.3,271.9,6.703,19.0,0.0
2017-09-07,17:00,14.7,261.98,3.6,128.9,723000000000.0,98.6,0.2,283.1,7.688,25.4,1.0
2017-09-07,18:00,14.7,261.98,3.8,59.4,933000000000.0,98.9,0.1,290.2,8.692,34.1,1.0
2017-09-07,19:00,14.7,261.98,0.0,0.0,1110000000000.0,99.0,0.1,290.3,9.488,40.6,0.0
2017-09-07,20:00,14.7,261.98,0.0,0.0,1240000000000.0,99.1,0.1,284.3,10.06,44.6,0.0
2017-09-07,21:00,14.7,261.98,4.1,93.6,1270000000000.0,99.1,0.1,277.9,10.249,43.3,1.0
2017-09-07,22:00,14.7,261.98,0.0,0.0,1160000000000.0,99.0,0.1,272.1,9.893,42.2,0.0
2017-09-07,23:00,14.7,261.98,0.0,0.0,941000000000.0,98.8,0.2,263.9,9.02,30.0,0.0
2017-09-08,01:00,14.7,261.98,3.6,163.7,441000000000.0,98.9,0.3,257.6,6.207,24.0,1.0
2017-09-08,02:00,14.7,261.98,0.0,0.0,268000000000.0,99.5,0.3,271.7,4.72,24.1,0.0
2017-09-08,03:00,14.7,261.98,0.0,0.0,174000000000.0,99.4,0.3,299.6,3.743,29.6,0.0
2017-09-08,04:00,14.7,261.98,8.2,45.9,129000000000.0,99.3,0.4,319.6,3.37,23.4,1.0
2017-09-08,05:00,14.7,261.98,3.3,97.7,121000000000.0,99.3,0.4,322.3,3.295,21.9,1.0
2017-09-08,05:00,14.7,261.98,4.0,20.0,121000000000.0,99.3,0.4,322.3,3.295,21.9,1.0
2017-09-08,06:00,14.7,261.98,0.26,4.1,125000000000.0,99.4,0.3,314.2,3.239,17.9,1.0
2017-09-08,06:00,14.7,261.98,0.26,3.5,125000000000.0,99.4,0.3,314.2,3.239,17.9,1.0
2017-09-08,06:00,14.7,261.98,0.27,3.9,125000000000.0,99.4,0.3,314.2,3.239,17.9,1.0
2017-09-08,06:00,14.7,261.98,0.27,3.5,125000000000.0,99.4,0.3,314.2,3.239,17.9,1.0
2017-09-08,06:00,14.7,261.98,0.29,3.6,125000000000.0,99.4,0.3,314.2,3.239,17.9,1.0
2017-09-08,07:00,14.7,261.98,0.3,4.0,129000000000.0,99.4,0.3,303.0,3.23,10.2,1.0
2017-09-08,07:00,14.7,261.98,0.32,3.8,129000000000.0,99.4,0.3,303.0,3.23,10.2,1.0
2017-09-08,08:00,14.7,261.98,4.6,17.6,130000000000.0,99.4,0.3,296.5,3.24,5.3,1.0
2017-09-08,08:00,14.7,261.98,4.0,34.9,130000000000.0,99.4,0.3,296.5,3.24,5.3,1.0
2017-09-08,09:00,14.7,261.98,0.0,0.0,114000000000.0,99.3,0.3,296.6,3.032,5.0,0.0
2017-09-08,10:00,14.7,261.98,4.5,50.0,88352000000.0,99.2,0.4,297.8,2.669,5.8,1.0
2017-09-08,11:00,14.7,261.98,0.0,0.0,91442000000.0,99.2,0.5,291.2,2.717,6.0,0.0
2017-09-08,12:00,14.7,261.98,4.7,16.5,147000000000.0,96.8,1.4,274.7,3.475,7.9,1.0
2017-09-08,13:00,14.7,261.98,4.3,36.7,234000000000.0,94.9,2.1,258.1,4.498,9.7,1.0
2017-09-08,14:00,14.7,261.98,4.6,32.2,303000000000.0,96.2,1.3,252.9,5.177,9.7,1.0
2017-09-08,14:00,14.7,261.98,3.7,16.1,303000000000.0,96.2,1.3,252.9,5.177,9.7,1.0
2017-09-08,14:00,14.7,261.98,3.3,24.3,303000000000.0,96.2,1.3,252.9,5.177,9.7,1.0
2017-09-08,15:00,14.7,261.98,4.0,33.2,363000000000.0,96.9,0.9,259.8,5.603,16.9,1.0
2017-09-08,15:00,14.7,261.98,4.2,60.0,363000000000.0,96.9,0.9,259.8,5.603,16.9,1.0
2017-09-08,16:00,14.7,261.98,4.9,44.5,462000000000.0,97.6,0.6,271.4,6.221,23.4,1.0
2017-09-08,17:00,14.7,261.98,4.1,29.7,622000000000.0,98.3,0.3,282.6,7.135,31.7,1.0
2017-09-08,17:00,14.7,261.98,4.0,16.1,622000000000.0,98.3,0.3,282.6,7.135,31.7,1.0
2017-09-08,17:00,14.7,261.98,4.4,50.0,622000000000.0,98.3,0.3,282.6,7.135,31.7,1.0
2017-09-08,18:00,14.7,261.98,4.0,65.8,798000000000.0,98.6,0.2,289.6,8.042,33.6,1.0
2017-09-08,19:00,14.7,261.98,4.3,6.8,941000000000.0,98.8,0.2,289.7,8.731,26.8,1.0
2017-09-08,19:00,14.7,261.98,3.9,17.1,941000000000.0,98.8,0.2,289.7,8.731,26.8,1.0
2017-09-08,19:00,14.7,261.98,3.8,142.3,941000000000.0,98.8,0.2,289.7,8.731,26.8,1.0
2017-09-08,20:00,14.7,261.98,3.7,28.6,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,20:00,14.7,261.98,3.9,16.0,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,20:00,14.7,261.98,3.6,16.1,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,20:00,14.7,261.98,3.5,16.1,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,21:00,14.7,261.98,3.6,16.1,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,16.1,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,101.6,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,60.6,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,4.5,15.0,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,22:00,14.7,261.98,4.5,19.3,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,22:00,14.7,261.98,4.6,15.0,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,22:00,14.7,261.98,4.3,41.9,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,23:00,14.7,261.98,3.9,27.7,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,3.6,16.0,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,4.1,16.3,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,4.1,16.4,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,3.3,20.0,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-09,01:00,14.7,261.98,4.2,16.0,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.1,75.2,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.5,16.7,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.9,69.6,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.6,16.2,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.5,55.3,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.3,75.3,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.7,16.6,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,02:00,14.7,261.98,3.8,20.0,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,4.4,16.2,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,3.3,20.0,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,4.1,16.7,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,03:00,14.7,261.98,4.1,16.1,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,4.0,20.0,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,3.7,16.4,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,3.4,76.8,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,4.1,20.0,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,04:00,14.7,261.98,4.3,10.0,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.1,20.0,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.6,16.2,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.2,10.7,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
